skincarer_ingred_id,skincarisma_ingred_id,ewg_ingred_id,ingred_name,common_name,remark,ewg,cir,data_availability,comedogenic_rating,sensitive_skin_bad,sensitive_skin_good,dry_skin_bad,dry_skin_good,oily_skin_bad,oily_skin_good,harmful_sub_alcohol,harmful_sub_allergens,harmful_sub_paraben,harmful_sub_sulfate,harmful_sub_silicone,harmful_sub_fungal_acen_trigger,effect_uv_protection,effect_promotes_wound_healing,effect_acne_fighting,effect_brightening,effect_anti_aging,concerns_cancer,concerns_dev_rep,concerns_allergies,concerns_use_res,concerns_endo,concerns_neuro,concerns_organ,concerns_biochem,concerns_bioacc,concerns_eco,concerns_irr,concerns_occup,concerns_abs,concerns_contam,concerns_multi,join_helper
5089,5089,NA,Potassium Pca,Potassium Pca,Humectant,NA,B,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,potassiumpca
705223,5090,705223,Potassium Phosphate,Potassium Phosphate,Ph Adjuster<br/>Buffering Agent,1,B,Fair,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,null,null,null,null,null,null,null,null,null,potassiumphosphate
5091,5091,NA,Potassium Silicate,Potassium Silicate,Anticorrosive,3,B,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,potassiumsilicate
705225,5092,705225,Potassium Sorbate,Potassium Sorbate,Fragrance<br/>Preservative,2,A,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,moderate,null,null,null,low,null,null,null,null,null,null,null,null,potassiumsorbate
5093,5093,NA,Potassium Soyate,Potassium Soyate,Cleansing<br/>Emulsifying<br/>Viscosity Controlling,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,potassiumsoyate
705226,5094,705226,Potassium Stearate,Potassium Stearate,Cleansing<br/>Emulsifying<br/>Surfactant,1,A,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,potassiumstearate
705227,5095,705227,Potassium Sulfate,Potassium Sulfate,Viscosity Increasing Agent<br/>Viscosity Controlling,1,NA,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,potassiumsulfate
722770,5096,722770,Potassium Tartrate,Potassium Tartrate,Buffering Agent,1,NA,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,potassiumtartrate
722770,5096,722770,Potassium Tartrate,Potassium Bitartrate,Buffering Agent,1,NA,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,potassiumbitartrate
705228,5097,705228,Potassium Thiocyanate,Potassium Thiocyanate,Stabilising,1,NA,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,potassiumthiocyanate
5098,5098,NA,Potassium Undecylenoyl Hydrolyzed Soy Protein,Potassium Undecylenoyl Hydrolyzed Soy Protein,Emulsion Stabilising<br/>Hair Conditioning<br/>Skin Conditioning,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,potassiumundecylenoylhydrolyzedsoyprotein
705232,5099,705232,"Potato Starch, Modified",Potato Starch Modified,Viscosity Controlling,1,A,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,potatostarchmodified
705232,5099,705232,"Potato Starch, Modified",Modified Food Starch,Viscosity Controlling,1,A,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,modifiedfoodstarch
5100,5100,NA,Potentilla Anserina Extract,Potentilla Anserina Extract,Skin Conditioning,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,potentillaanserinaextract
5101,5101,NA,Potentilla Erecta Root Extract,Potentilla Erecta Root Extract,Skin Conditioning,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,potentillaerectarootextract
5102,5102,NA,Potentilla Fragarioides Extract,Potentilla Fragarioides Extract,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,potentillafragarioidesextract
5104,5104,NA,Pouteria Sapota Seed Butter,Pouteria Sapota Seed Butter,Antioxidant<br/>Skin Protecting,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pouteriasapotaseedbutter
705236,5105,705236,Ppg-1 Trideceth-6,Ppg-1 Trideceth-6,Skin Conditioning<br/>Emollient<br/>Emulsifying<br/>Surfactant,1,B,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,null,null,null,null,null,null,null,null,null,ppg1trideceth6
705238,5106,705238,Ppg-1-Peg-9 Lauryl Glycol Ether,Ppg-1-Peg-9 Lauryl Glycol Ether,Emulsifying<br/>Surfactant,3,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,low,null,null,null,null,null,null,null,null,ppg1peg9laurylglycolether
722805,5107,722805,Ppg-10 Cetyl Ether,Ppg-10 Cetyl Ether,Skin Conditioning<br/>Emollient,1,NA,None,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg10cetylether
5108,5108,NA,Ppg-10 Cetyl Ether Phosphate,Ppg-10 Cetyl Ether Phosphate,Emulsifying<br/>Surfactant,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg10cetyletherphosphate
705240,5109,705240,Ppg-10 Methyl Glucose Ether,Ppg-10 Methyl Glucose Ether,Hair Conditioning<br/>Skin Conditioning,1,A,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg10methylglucoseether
705241,5110,705241,Ppg-11 Stearyl Ether,Ppg-11 Stearyl Ether,Skin Conditioning<br/>Emollient,1,A,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg11stearylether
722816,5111,722816,Ppg-12,Ppg-12,Skin Conditioning,1,NA,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,moderate,null,null,null,null,null,null,null,null,ppg12
705243,5112,705243,Ppg-12 Dimethicone,Ppg-12 Dimethicone,Hair Conditioning<br/>Skin Conditioning<br/>Emollient,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg12dimethicone
705242,5113,705242,Ppg-12 Buteth-16,Ppg-12-Buteth-16,Hair Conditioning<br/>Skin Conditioning,2,A,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,moderate,null,null,null,null,null,null,null,low,ppg12buteth16
705244,5114,705244,Ppg-12-Peg-50 Lanolin,Ppg-12-Peg-50 Lanolin,Hair Conditioning<br/>Emulsifying<br/>Surfactant<br/>Emollient,3,A,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,low,null,null,null,null,null,null,null,null,ppg12peg50lanolin
705246,5115,705246,Ppg-12/ Smdi Copolymer,Ppg-12/Smdi Copolymer,Emollient<br/>Film Forming<br/>Hair Fixing<br/>Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg12smdicopolymer
705246,5115,705246,Ppg-12/ Smdi Copolymer,Ppg -12/Smdi Copolymer,Emollient<br/>Film Forming<br/>Hair Fixing<br/>Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg12smdicopolymer
722824,5116,722824,Ppg-13-Decyltetradeceth-24,Ppg-13-Decyltetradeceth-24,Emulsifying<br/>Surfactant,1,B,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,null,null,null,null,null,null,null,null,null,ppg13decyltetradeceth24
705247,5117,705247,Ppg-14 Butyl Ether,Ppg-14 Butyl Ether,Hair Conditioning<br/>Skin Conditioning,1,B,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,null,null,null,null,null,null,null,null,null,ppg14butylether
5118,5118,NA,Ppg-14 Polyglyceryl-2 Ether,Ppg-14 Polyglyceryl-2 Ether,Emulsifying<br/>Surfactant,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg14polyglyceryl2ether
722835,5119,722835,Ppg-15 Stearyl Ether,Ppg-15 Stearyl Ether,Skin Conditioning<br/>Emollient,1,A,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg15stearylether
705249,5120,705249,Ppg-15 Stearyl Ether Benzoate,Ppg-15 Stearyl Ether Benzoate,Skin Conditioning<br/>Emollient,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg15stearyletherbenzoate
722836,5121,722836,Ppg-15-Buteth-20,Ppg-15-Buteth-20,Hair Conditioning<br/>Skin Conditioning,1,NA,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,moderate,null,null,null,null,null,null,null,low,ppg15buteth20
5122,5122,NA,Ppg-16 Glyceryl Ether,Ppg-16 Glyceryl Ether,Emulsifying<br/>Surfactant,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg16glycerylether
722840,5123,722840,Ppg-17,Ppg-17,Skin Conditioning,1,NA,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,moderate,null,null,null,null,null,null,null,null,ppg17
5124,5124,NA,Ppg-17-Buteth-17,Ppg-17-Buteth-17,Fragrance<br/>Hair Conditioning<br/>Skin Conditioning<br/>Emulsifying<br/>Surfactant,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg17buteth17
705250,5125,705250,Ppg-17/ Ipdi/ Dmpa Copolymer,Ppg-17/Ipdi/Dmpa Copolymer,Film Forming,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg17ipdidmpacopolymer
705250,5125,705250,Ppg-17/ Ipdi/ Dmpa Copolymer,Ppg-17/Ipdi/Dmpacopolymer,Film Forming,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg17ipdidmpacopolymer
722846,5126,722846,Ppg-2 Butyl Ether,Ppg-2 Butyl Ether,Hair Conditioning<br/>Skin Conditioning<br/>Solvent,1,B,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,null,null,null,null,null,null,null,null,null,ppg2butylether
705252,5127,705252,Ppg-2 Hydroxyethyl Cocamide,Ppg-2 Hydroxyethyl Cocamide,Emulsifying<br/>Surfactant<br/>Foam Boosting<br/>Viscosity Increasing Agent,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg2hydroxyethylcocamide
705253,5128,705253,Ppg-2 Hydroxyethyl Coco/ Isostearamide,Ppg-2 Hydroxyethyl Coco/Isostearamide,Surfactant,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg2hydroxyethylcocoisostearamide
5129,5129,NA,Ppg-2 Isoceteth-20 Acetate,Ppg-2 Isoceteth-20 Acetate,Skin Conditioning<br/>Emollient<br/>Emulsifying<br/>Surfactant,2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg2isoceteth20acetate
705256,5131,705256,Ppg-2 Myristyl Ether Propionate,Ppg-2 Myristyl Ether Propionate,Skin Conditioning<br/>Emollient,1,NA,None,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg2myristyletherpropionate
5132,5132,NA,Ppg-2-Ceteth-5,Ppg-2-Ceteth-5,Skin Conditioning<br/>Surfactant,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg2ceteth5
5133,5133,NA,Ppg-2-Deceth-12,Ppg-2-Deceth-12,Emulsifying<br/>Surfactant,NA,B,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg2deceth12
705261,5134,705261,Ppg-20 Methyl Glucose Ether,Ppg-20 Methyl Glucose Ether,Hair Conditioning<br/>Skin Conditioning,1,A,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg20methylglucoseether
5135,5135,NA,Ppg-20 Methyl Glucose Ether Distearate,Ppg-20 Methyl Glucose Ether Distearate,Skin Conditioning<br/>Emollient,1,A,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg20methylglucoseetherdistearate
5136,5136,NA,Ppg-24-Glycereth-24,Ppg-24-Glycereth-24,Solvent<br/>Emulsifying<br/>Surfactant,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg24glycereth24
705264,5137,705264,Ppg-25-Laureth-25,Ppg-25-Laureth-25,Emulsifying<br/>Surfactant,3,B,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,null,null,null,null,null,null,null,null,null,ppg25laureth25
5138,5138,NA,Ppg-26,Ppg-26,Skin Conditioning,1,B,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg26
705267,5139,705267,Ppg-26-Buteth-26,Ppg-26-Buteth-26,Fragrance<br/>Hair Conditioning<br/>Skin Conditioning<br/>Emulsifying<br/>Surfactant,2,A,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,moderate,null,null,null,null,null,null,null,low,ppg26buteth26
5140,5140,NA,Ppg-26/Dimer Dilinoleate Copolymer,Ppg-26/Dimer Dilinoleate Copolymer,Film Forming<br/>Humectant,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg26dimerdilinoleatecopolymer
722911,5141,722911,Ppg-28-Buteth-35,Ppg-28-Buteth-35,Fragrance<br/>Hair Conditioning<br/>Skin Conditioning<br/>Emulsifying<br/>Surfactant,1,NA,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,moderate,null,null,null,null,null,null,null,low,ppg28buteth35
862433,5142,862433,Ppg-3 Benzyl Ether Ethylhexanoate,Ppg-3 Benzyl Ether Ethylhexanoate,Emollient<br/>Hair Conditioning<br/>Plasticizer,6,NA,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,low,null,null,null,null,null,null,null,null,ppg3benzyletherethylhexanoate
705268,5143,705268,Ppg-3 Benzyl Ether Myristate,Ppg-3 Benzyl Ether Myristate,Plasticizer<br/>Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg3benzylethermyristate
5144,5144,NA,Ppg-3 Caprylyl Ether,Ppg-3 Caprylyl Ether,Foam Boosting<br/>Solvent,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg3caprylylether
722914,5145,722914,Ppg-3 Dipivalate,Ppg-3 Dipivalate,Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg3dipivalate
5146,5146,NA,Ppg-3 Methyl Ether,Ppg-3 Methyl Ether,Solvent,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg3methylether
705273,5147,705273,Ppg-3 Myristyl Ether,Ppg-3 Myristyl Ether,Emollient<br/>Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg3myristylether
722925,5148,722925,Ppg-30,Ppg-30,Skin Conditioning,1,B,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,moderate,null,null,null,null,null,null,null,null,ppg30
5149,5149,NA,Ppg-30 Cetyl Ether,Ppg-30 Cetyl Ether,Skin Conditioning<br/>Emollient,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg30cetylether
5150,5150,NA,Ppg-36-Buteth-36,Ppg-36-Buteth-36,Hair Conditioning<br/>Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg36buteth36
5151,5151,NA,Ppg-4-Ceteth-10,Ppg-4-Ceteth-10,Emulsifying<br/>Surfactant,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg4ceteth10
5152,5152,NA,Ppg-4-Ceteth-20,Ppg-4-Ceteth-20,Emulsifying<br/>Surfactant,3,B,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ppg4ceteth20
705283,5153,705283,Ppg-5-Ceteth-10 Phosphate,Ppg-5-Ceteth-10 Phosphate,Emulsifying<br/>Surfactant,2,NA,None,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ppg5ceteth10phosphate
